PRODCODE,PRODDATE,CONTRACTNO,WONO,ITEMNO,CATCOD,ITEMSIZE,CUTSIZE,CUTSHT,CUTTIMES,REALSHT,CUTWEIGHT,CTRTYPE,DONO
2,45603,0266K24,0154K24,241003606#,001,01.00-1219.0-COIL.,01.00-1219.0-2440.0,30,1,30,701.27,1,0290K24
2,45622,0296K24,0445K24,231205159#,076,02.50-1219.0-COIL.,02.50-1219.0-3050.0,100,1,100,7296,1,0328K24
2,45622,STOCK,0445K24,231205159#,076,02.50-1219.0-COIL.,02.50-1219.0-2438.0,2,1,2,116.64,1,
2,45622,STOCK,0445K24,231205159#,076,02.50-1219.0-COIL.,02.50-1219.0-COIL.,1,1,1,2827.36,1,
2,45619,,0412K24,241003618#,001,00.60-1219.0-COIL.,00.60-1219.0-0017.4,47800,1,47800,4780,1,
2,45619,,0412K24,241003618#,001,00.60-1219.0-COIL.,00.60-1219.0-COIL.,1,1,1,4500,1,
2,45619,,0412K24,241003618#,001,00.60-1219.0-0017.4,00.60-1219.0-COIL.,1,1,1,4780,1,
1,45619,,0412K24,241003618#,001,00.60-1219.0-COIL.,00.60-0321.0-COIL.,1,1,1,1184.99,1,
1,45619,,0412K24,241003618#,001,00.60-1219.0-COIL.,00.60-0421.0-COIL.,1,1,1,1554.14,1,
1,45619,,0412K24,241003618#,001,00.60-1219.0-COIL.,00.60-0371.0-COIL.,1,1,1,1369.57,1,
1,45619,STOCK,0412K24,241003618#,001,00.60-1219.0-COIL.,00.60-0100.0-COIL.,1,1,1,369.16,1,
2,45621,0275K24,0412K24,241003618#,001,00.60-0321.0-COIL.,00.60-0321.0-0938.0,812,1,812,1184.99,1,0330K24
2,45621,0275K24,0412K24,241003618#,001,00.60-0421.0-COIL.,00.60-0421.0-0938.0,820,1,820,1554.14,1,0330K24
2,45621,0275K24,0412K24,241003618#,001,00.60-0371.0-COIL.,00.60-0371.0-0938.0,825,1,825,1369.57,1,0330K24
1,45619,,0412K24,241003618#,001,00.60-1219.0-COIL.,00.60-0371.0-COIL.,3,1,3,4364.34,1,
1,45619,STOCK,0412K24,241003618#,001,00.60-1219.0-COIL.,00.60-0100.0-COIL.,1,1,1,392.12,1,
2,45621,0275K24,0412K24,241003618#,001,00.60-0371.0-COIL.,00.60-0371.0-0938.0,2583,1,2583,4364.34,1,0330K24
2,45621,,0413K24,241104025#,001,00.60-1219.0-COIL.,00.60-1219.0-0017.4,51000,1,51000,5100,1,
2,45621,,0413K24,241104025#,001,00.60-1219.0-COIL.,00.60-1219.0-COIL.,1,1,1,2700,1,
2,45621,,0413K24,241104025#,001,00.60-1219.0-0017.4,00.60-1219.0-COIL.,1,1,1,5100,1,
1,45621,,0413K24,241104025#,001,00.60-1219.0-COIL.,00.60-0321.0-COIL.,1,1,1,710.99,1,
1,45621,,0413K24,241104025#,001,00.60-1219.0-COIL.,00.60-0421.0-COIL.,2,1,2,1864.98,1,
1,45621,STOCK,0413K24,241104025#,001,00.60-1219.0-COIL.,00.60-0050.0-COIL.,1,1,1,110.75,1,
2,45622,0275K24,0413K24,241104025#,001,00.60-0321.0-COIL.,00.60-0321.0-0938.0,503,1,503,710.99,1,0330K24
2,45622,0275K24,0413K24,241104025#,001,00.60-0421.0-COIL.,00.60-0421.0-0938.0,1018,1,1018,1864.98,1,0330K24
1,45621,,0413K24,241104025#,001,00.60-1219.0-COIL.,00.60-0371.0-COIL.,3,1,3,4656.51,1,
1,45621,STOCK,0413K24,241104025#,001,00.60-1219.0-COIL.,00.60-0100.0-COIL.,1,1,1,418.38,1,
2,45622,0275K24,0413K24,241104025#,001,00.60-0371.0-COIL.,00.60-0371.0-0938.0,2762,1,2762,4656.51,1,0330K24
1,45622,0257K24,0390K24,241104023,024,05.50-1219.0-COIL.,05.50-0134.0-COIL.,9,2,18,9176.13,2,0331K24
1,45622,0258K24,0391K24,241104021,024,05.50-1219.0-COIL.,05.50-0134.0-COIL.,9,2,18,9146.43,2,0332K24
1,45622,0259K24,0392K24,241104020,024,05.50-1219.0-COIL.,05.50-0134.0-COIL.,9,2,18,9235.44,2,0333K24
1,45622,0260K24,0393K24,241104022,024,05.00-1219.0-COIL.,05.00-0134.0-COIL.,9,2,18,8849.61,2,0334K24
2,45622,0305K24,0458K24,241003294#,001,01.20-1219.0-COIL.,01.20-1219.0-2438.0,50,1,50,1400,1,0365K24
2,45622,STOCK,0458K24,241003294#,001,01.20-1219.0-COIL.,01.20-1219.0-2438.0,1,1,1,28,1,
2,45622,STOCK,0458K24,241003294#,001,01.20-1219.0-COIL.,01.20-1219.0-COIL.,1,1,1,5294,1,
2,45622,,0191K24,240902616#,001,00.50-1219.0-COIL.,00.50-1219.0-0020.0,18900,1,18900,1890,1,
2,45622,,0191K24,240902616#,001,00.50-1219.0-COIL.,00.50-1219.0-COIL.,1,1,1,9200,1,
2,45622,STOCK,0191K24,240902616#,001,00.50-1219.0-0020.0,00.50-1219.0-COIL.,1,1,1,1890,1,
1,45622,0156F24,0191K24,240902616#,001,00.50-1219.0-COIL.,00.50-0245.0-COIL.,3,2,6,5547.18,1,0340K24
1,45622,0343J24,0191K24,240902616#,001,00.50-1219.0-COIL.,00.50-0119.0-COIL.,4,2,8,3592.44,1,0362K24
1,45618,,0366K24,240501296#,001,00.90-1219.0-COIL.,00.90-0372.0-COIL.,3,1,3,915.51,1,
1,45618,0152J24,0366K24,240501296#,001,00.90-1219.0-COIL.,00.90-0099.0-COIL.,1,1,1,81.21,1,0372K24
2,45622,0152J24,0366K24,240501296#,001,00.90-0372.0-COIL.,00.90-0372.0-0550.0,554,1,554,915.51,1,0372K24
2,45622,0254K24,0386K24,241103976,077,05.80-1200.0-COIL.,05.80-1200.0-2400.0,136,1,136,17690,2,0335K24
2,45622,0255K24,0387K24,241103977,077,06.00-1200.0-COIL.,06.00-1200.0-2400.0,137,1,137,18580,2,0336K24
2,45622,0285K24,0425K24,241104014,077,04.80-1200.0-COIL.,04.80-1200.0-2400.0,161,1,161,17320,2,0337K24
2,45622,0286K24,0426K24,241104019,077,05.70-1200.0-COIL.,05.70-1200.0-2400.0,137,1,137,17530,2,0338K24
2,45622,0289K24,0429K24,241103681,015,05.75-1200.0-COIL.,05.75-1200.0-2400.0,84,1,84,11030,2,0339K24
2,45622,0289K24,0430K24,241103682,015,05.75-1200.0-COIL.,05.75-1200.0-2400.0,85,1,85,11140,2,0339K24
2,45475,,0296F24,230502368#,001,00.70-1219.0-COIL.,00.70-1219.0-0014.9,53000,1,53000,5300,1,
2,45475,,0296F24,230502368#,001,00.70-1219.0-COIL.,00.70-1219.0-COIL.,1,1,1,6000,1,
2,45475,STOCK,0296F24,230502368#,001,00.70-1219.0-0014.9,00.70-1219.0-COIL.,1,1,1,5300,1,
1,45475,0164E24,0296F24,230502368#,001,00.70-1219.0-COIL.,00.70-0078.0-COIL.,4,1,4,1535.68,1,0158G24
1,45475,STOCK,0296F24,230502368#,001,00.70-1219.0-COIL.,00.70-0041.9-COIL.,1,1,1,206.23,1,
1,45475,0239G24,0296F24,230502368#,001,00.70-1219.0-COIL.,00.70-0078.0-COIL.,8,1,8,3071.36,1,0325K24
1,45475,0238G24,0296F24,230502368#,001,00.70-1219.0-COIL.,00.70-0078.0-COIL.,3,1,3,1151.76,1,
1,45624,0299K24,0450K24,231205206#,076,02.50-1219.0-COIL.,02.50-0100.0-COIL.,8,2,16,7494.64,1,0344K24
1,45624,0299K24,0450K24,231205206#,076,02.50-1219.0-COIL.,02.50-0116.0-COIL.,2,2,4,2173.46,1,0344K24
1,45624,0299K24,0450K24,231205206#,076,02.50-1219.0-COIL.,02.50-0081.0-COIL.,2,2,4,1517.68,1,0344K24
2,45609,0183K24,0261K24,241003468#,001,00.60-1219.0-COIL.,00.60-1219.0-2440.0,300,1,300,4202.35,1,0171K24
2,45609,STOCK,0261K24,241003468#,001,00.60-1219.0-COIL.,00.60-1219.0-2438.0,28,1,28,391.9,1,
2,45609,0183K24,0261K24,241003468#,001,00.60-1219.0-COIL.,00.60-1219.0-2440.0,150,1,150,2101.18,1,0171K24
2,45609,0183K24,0261K24,241003468#,001,00.60-1219.0-COIL.,00.60-1219.0-2440.0,273,1,273,3824.14,1,0171K24
2,45609,0300K24,0261K24,241003468#,001,00.60-1219.0-COIL.,00.60-1219.0-2440.0,55,1,55,770.43,1,0326K24
1,45619,,0411K24,241104028#,001,00.60-1219.0-COIL.,00.60-0321.0-COIL.,1,1,1,2240.94,1,
1,45619,,0411K24,241104028#,001,00.60-1219.0-COIL.,00.60-0421.0-COIL.,1,1,1,2939.06,1,
1,45619,,0411K24,241104028#,001,00.60-1219.0-COIL.,00.60-0371.0-COIL.,1,1,1,2590,1,
1,45619,STOCK,0411K24,241104028#,001,00.60-1219.0-COIL.,00.60-0100.0-COIL.,1,2,2,698.11,1,
2,45621,0275K24,0411K24,241104028#,001,00.60-0321.0-COIL.,00.60-0321.0-0938.0,1570,1,1570,2240.94,1,0330K24
2,45621,0275K24,0411K24,241104028#,001,00.60-0421.0-COIL.,00.60-0421.0-0938.0,1569,1,1569,2939.06,1,0330K24
2,45621,0275K24,0411K24,241104028#,001,00.60-0371.0-COIL.,00.60-0371.0-0738.0,1500,1,1500,1944.22,1,0330K24
2,45621,0275K24,0411K24,241104028#,001,00.60-0371.0-COIL.,00.60-0371.0-0938.0,392,1,392,645.78,1,0330K24
1,45621,,0414K24,241104029#,001,00.60-1219.0-COIL.,00.60-0371.0-COIL.,3,1,3,7532.61,1,
1,45621,STOCK,0414K24,241104029#,001,00.60-1219.0-COIL.,00.60-0100.0-COIL.,1,2,2,676.78,1,
2,45622,0275K24,0414K24,241104029#,001,00.60-0371.0-COIL.,00.60-0371.0-0938.0,4578,1,4578,7532.61,1,0330K24
2,45624,0283K24,0423K24,241104016,077,03.90-1200.0-COIL.,03.90-1200.0-2400.0,203,1,203,17680,2,0346K24
2,45624,0284K24,0424K24,241104013,077,04.70-1200.0-COIL.,04.70-1200.0-2400.0,166,1,166,17420,2,0347K24
1,45622,,0448K24,241104039#,001,00.80-1219.0-COIL.,00.80-0633.0-COIL.,1,2,2,4746.2,1,
1,45622,0297K24,0448K24,241104039#,001,00.80-1219.0-COIL.,00.80-0076.0-COIL.,6,2,12,3419.04,1,0348K24
1,45622,0297K24,0448K24,241104039#,001,00.80-1219.0-COIL.,00.80-0100.0-COIL.,1,2,2,749.79,1,0348K24
2,45624,0297K24,0448K24,241104039#,001,00.80-0633.0-COIL.,00.80-0633.0-1233.0,969,1,969,4746.2,1,0348K24
1,45622,,0449K24,241104037#,001,00.80-1219.0-COIL.,00.80-0633.0-COIL.,1,2,2,4756.59,1,
1,45622,0298K24,0449K24,241104037#,001,00.80-1219.0-COIL.,00.80-0076.0-COIL.,6,2,12,3426.54,1,0349K24
1,45622,0298K24,0449K24,241104037#,001,00.80-1219.0-COIL.,00.80-0100.0-COIL.,1,2,2,751.44,1,0349K24
2,45624,0298K24,0449K24,241104037#,001,00.80-0633.0-COIL.,00.80-0633.0-1233.0,971,1,971,4756.59,1,0349K24
2,45624,,0478K24,241104085#,001,00.80-1219.0-COIL.,00.80-1219.0-0013.0,62100,1,62100,6210,1,
2,45624,,0478K24,241104085#,001,00.80-1219.0-COIL.,00.80-1219.0-COIL.,1,1,1,5000,1,
2,45624,STOCK,0478K24,241104085#,001,00.80-1219.0-0013.0,00.80-1219.0-COIL.,1,1,1,6210,1,
1,45624,0315K24,0478K24,241104085#,001,00.80-1219.0-COIL.,00.80-1219.0-COIL.,1,1,1,5000,1,0350K24
1,45624,0315K24,0479K24,241104035#,001,00.70-1219.0-COIL.,00.70-1219.0-COIL.,1,2,2,6131.32,1,0350K24
1,45624,0316K24,0480K24,241003624#,001,00.60-1219.0-COIL.,00.60-0434.0-COIL.,2,1,2,2976.4,1,0351K24
1,45624,0316K24,0480K24,241003624#,001,00.60-1219.0-COIL.,00.60-0334.0-COIL.,1,1,1,1145.3,1,0351K24
1,45624,0316K24,0481K24,241003620#,001,00.60-1219.0-COIL.,00.60-0434.0-COIL.,2,1,2,3214.24,1,0351K24
1,45624,0316K24,0481K24,241003620#,001,00.60-1219.0-COIL.,00.60-0334.0-COIL.,1,1,1,1236.81,1,0351K24
2,45624,0305K24,0483K24,241003285#,001,01.40-1219.0-COIL.,01.40-1219.0-2438.0,50,1,50,1633,1,0365K24
2,45624,STOCK,0483K24,241003285#,001,01.40-1219.0-COIL.,01.40-1219.0-2438.0,1,1,1,32.66,1,
2,45624,STOCK,0483K24,241003285#,001,01.40-1219.0-COIL.,01.40-1219.0-COIL.,1,1,1,7754.34,1,
1,45624,0302K24,0451K24,241104105,015,06.00-1010.0-COIL.,06.00-0500.0-COIL.,2,1,2,14445.54,2,0352K24
1,45624,0302K24,0452K24,241104106,015,06.00-1010.0-COIL.,06.00-0500.0-COIL.,2,1,2,14485.14,2,0352K24
1,45624,0302K24,0453K24,241104107,015,06.00-1010.0-COIL.,06.00-0500.0-COIL.,2,1,2,14475.24,2,0352K24
2,45624,0269K24,0464K24,241104095#,001,01.50-1219.0-COIL.,01.50-1219.0-3050.0,11,1,11,474.14,1,0303K24
2,45624,0270K24,0464K24,241104095#,001,01.50-1219.0-COIL.,01.50-1219.0-3050.0,100,1,100,4310.38,1,0304K24
2,45624,0306K24,0464K24,241104095#,001,01.50-1219.0-COIL.,01.50-1219.0-2438.0,97,1,97,3342.11,1,0361K24
2,45624,STOCK,0464K24,241104095#,001,01.50-1219.0-COIL.,01.50-1219.0-2438.0,3,1,3,103.36,1,
2,45624,0306K24,0465K24,241104096#,001,01.50-1219.0-COIL.,01.50-1219.0-2438.0,103,1,103,3603.97,1,0361K24
2,45624,STOCK,0465K24,241104096#,001,01.50-1219.0-COIL.,01.50-1219.0-2438.0,1,1,1,34.99,1,
2,45624,STOCK,0465K24,241104096#,001,01.50-1219.0-COIL.,01.50-1219.0-COIL.,1,1,1,4591.04,1,
2,45624,0318K24,0484K24,241003211#,015,03.00-1200.0-COIL.,03.00-1200.0-1680.0,456,1,456,21730,1,0354K24
2,45624,0287K24,0427K24,241103849,015,02.75-1196.0-COIL.,02.75-1196.0-2400.0,179,1,179,11130,2,0355K24
2,45624,0288K24,0428K24,241103723,015,02.90-1196.0-COIL.,02.90-1196.0-2400.0,180,1,180,11780,2,0356K24
2,45624,0311K24,0475K24,241103780,015,01.40-1200.0-COIL.,01.40-1200.0-3000.0,10,1,10,393.1,2,0357K24
2,45624,0311K24,0475K24,241103780,015,01.40-1200.0-COIL.,01.40-1200.0-2400.0,281,1,281,8836.9,2,0357K24
2,45624,0317K24,0482K24,241003504,015,01.95-1195.0-COIL.,01.95-1195.0-2400.0,219,1,219,9550,2,0358K24
2,45624,0322K24,0490K24,240902646,015,01.35-1198.0-COIL.,01.35-1198.0-2400.0,318,1,318,9550,2,0359K24
2,45594,0305J24,0493J24,230602915#,076,02.30-1219.0-COIL.,02.30-1219.0-2438.0,65,1,65,3487.9,1,0303J24
2,45594,STOCK,0493J24,230602915#,076,02.30-1219.0-COIL.,02.30-1219.0-2438.0,8,1,8,429.28,1,
2,45594,0334K24,0493J24,230602915#,076,02.30-1219.0-COIL.,02.30-1219.0-COIL.,1,1,1,5869.88,1,0363K24
2,45594,STOCK,0493J24,230602915#,076,02.30-1219.0-COIL.,02.30-1219.0-2438.0,9,1,9,482.94,1,
2,45616,0230K24,0348K24,241104000#,001,01.00-1219.0-COIL.,01.00-1219.0-2140.0,300,1,300,6087.46,1,0270K24
2,45616,0145K24,0348K24,241104000#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,50,1,50,1155.86,1,0159K24
2,45616,0266K24,0348K24,241104000#,001,01.00-1219.0-COIL.,01.00-1219.0-2440.0,43,1,43,994.85,1,0290K24
2,45616,STOCK,0348K24,241104000#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,7,1,7,161.82,1,
2,45575,0100J24,0152J24,240100194#,001,01.80-1219.0-COIL.,01.80-1219.0-3048.0,50,1,50,2608.68,1,0103J24
2,45575,0108J24,0152J24,240100194#,001,01.80-1219.0-COIL.,01.80-1219.0-2438.0,91,1,91,3797.61,1,0104J24
2,45575,0305K24,0152J24,240100194#,001,01.80-1219.0-COIL.,01.80-1219.0-2438.0,26,1,26,1085.03,1,0365K24
2,45575,STOCK,0152J24,240100194#,001,01.80-1219.0-COIL.,01.80-1219.0-2438.0,2,1,2,83.46,1,
2,45609,0301K24,0264K24,240200537#,001,00.80-1219.0-COIL.,00.80-1219.0-2440.0,154,1,154,2833.52,1,0327K24
2,45609,STOCK,0264K24,240200537#,001,00.80-1219.0-COIL.,00.80-1219.0-2438.0,13,1,13,239,1,
2,45609,0321K24,0264K24,240200537#,001,00.80-1219.0-COIL.,00.80-1219.0-2440.0,114,1,114,2097.54,1,0343K24
2,45609,0321K24,0264K24,240200537#,001,00.80-1219.0-COIL.,00.80-1219.0-2440.0,125,1,125,2299.94,1,0343K24
2,45616,0321K24,0339K24,240200538#,001,00.80-1219.0-COIL.,00.80-1219.0-2440.0,11,1,11,201.55,1,0343K24
2,45616,STOCK,0339K24,240200538#,001,00.80-1219.0-COIL.,00.80-1219.0-2438.0,23,1,23,421.08,1,
2,45616,0321K24,0339K24,240200538#,001,00.80-1219.0-COIL.,00.80-1219.0-2440.0,156,1,156,2858.35,1,0343K24
2,45616,0301K24,0339K24,240200538#,001,00.80-1219.0-COIL.,00.80-1219.0-2440.0,125,1,125,2290.34,1,0327K24
1,45616,,0075K24,241003116,135,00.35-1219.0-COIL.,00.35-0103.0-COIL.,11,1,11,2158.2,2,
1,45616,0047K24,0075K24,241003116,135,00.35-1219.0-COIL.,00.35-0076.0-COIL.,1,1,1,144.77,2,0367K24
2,45624,0047K24,0075K24,241003116,135,00.35-0103.0-COIL.,00.35-0103.0-0290.0,26909,1,26909,2158.2,2,0367K24
1,45625,0323K24,0492K24,240902807,015,01.35-1198.0-COIL.,01.35-0135.0-COIL.,8,1,8,8176.64,2,0368K24
1,45625,0323K24,0492K24,240902807,015,01.35-1198.0-COIL.,01.35-0118.0-COIL.,1,1,1,893.37,2,0368K24
2,45625,0269K24,0463K24,241104094#,001,01.50-1219.0-COIL.,01.50-1219.0-3050.0,189,1,189,8146.64,1,0303K24
2,45625,STOCK,0463K24,241104094#,001,01.50-1219.0-COIL.,01.50-1219.0-2438.0,3,1,3,103.36,1,
2,45625,0325K24,0493K24,241104088,155,00.80-1219.0-COIL.,00.80-1219.0-2440.0,295,1,295,5620,2,0374K24
2,45625,0325K24,0494K24,240912710,150,00.80-1219.0-COIL.,00.80-1219.0-2440.0,227,1,227,4178,2,0374K24
2,45625,0325K24,0495K24,241104089,155,01.10-1219.0-COIL.,01.10-1219.0-2440.0,213,1,213,5420,2,0374K24
2,45625,0344K24,0513K24,241013449,015,03.50-1200.0-COIL.,03.50-1200.0-1680.0,150,1,150,8237.73,2,0375K24
2,45625,0344K24,0513K24,241013449,015,03.50-1200.0-COIL.,03.50-1200.0-2400.0,5,1,5,392.27,2,0375K24
2,45625,,0514K24,241104034#,001,00.70-1219.0-COIL.,00.70-1219.0-0014.9,4800,1,4800,480,1,
2,45625,,0514K24,241104034#,001,00.70-1219.0-COIL.,00.70-1219.0-COIL.,1,1,1,8600,1,
2,45625,,0514K24,241104034#,001,00.70-1219.0-0014.9,00.70-1219.0-COIL.,1,1,1,480,1,
1,45625,0343J24,0514K24,241104034#,001,00.70-1219.0-COIL.,00.70-0078.0-COIL.,15,2,30,8254.35,1,0225K24
1,45625,STOCK,0514K24,241104034#,001,00.70-1219.0-COIL.,00.70-0041.9-COIL.,1,2,2,295.6,1,
1,45625,0329K24,0514K24,241104034#,001,00.70-1219.0-COIL.,00.70-1219.0-COIL.,1,1,1,480,1,0016L24
2,45625,0309K24,0469K24,241104046,015,02.45-1196.0-COIL.,02.45-1196.0-2400.0,208,1,208,11530,2,0377K24
2,45625,0309K24,0468K24,241104045,015,02.45-1196.0-COIL.,02.45-1196.0-2400.0,212,1,212,11750,2,0377K24
1,45617,,0336K24,231104920,076,03.00-0914.0-COIL.,03.00-0445.0-COIL.,2,1,2,8792.88,2,
2,45625,0218K24,0336K24,231104920,076,03.00-0445.0-COIL.,03.00-0445.0-2000.0,422,1,422,8792.88,2,0376K24
1,45617,,0337K24,231104921,076,03.00-0914.0-COIL.,03.00-0445.0-COIL.,2,1,2,8549.46,2,
2,45625,0218K24,0337K24,231104921,076,03.00-0445.0-COIL.,03.00-0445.0-2000.0,409,1,409,8549.46,2,0376K24
1,45617,,0338K24,231104932,076,03.00-0914.0-COIL.,03.00-0445.0-COIL.,2,1,2,7604.92,2,
2,45625,0218K24,0338K24,231104932,076,03.00-0445.0-COIL.,03.00-0445.0-2000.0,364,1,364,7604.92,2,0376K24
1,45617,,0078K24,241002977,135,00.35-1219.0-COIL.,00.35-0115.0-COIL.,10,1,10,3713.2,2,
1,45617,0048K24,0078K24,241002977,135,00.35-1219.0-COIL.,00.35-0060.0-COIL.,1,1,1,193.73,2,0035L24
2,45625,0048K24,0078K24,241002977,135,00.35-0115.0-COIL.,00.35-0115.0-0740.0,15832,1,15832,3713.2,2,0035L24
2,45626,,0498K24,241104070#,001,01.00-1219.0-COIL.,01.00-1219.0-0010.4,53300,1,53300,5330,1,
2,45626,,0498K24,241104070#,001,01.00-1219.0-COIL.,01.00-1219.0-COIL.,1,1,1,2000,1,
2,45626,STOCK,0498K24,241104070#,001,01.00-1219.0-0010.4,01.00-1219.0-COIL.,1,1,1,5330,1,
1,45626,0328K24,0498K24,241104070#,001,01.00-1219.0-COIL.,01.00-0065.0-COIL.,6,1,6,639.84,1,0015L24
1,45626,0328K24,0498K24,241104070#,001,01.00-1219.0-COIL.,01.00-0148.0-COIL.,4,1,4,971.28,1,0015L24
1,45626,0329K24,0498K24,241104070#,001,01.00-1219.0-COIL.,01.00-0040.0-COIL.,5,1,5,328.15,1,0016L24
1,45626,STOCK,0498K24,241104070#,001,01.00-1219.0-COIL.,01.00-0026.0-COIL.,1,1,1,42.66,1,
1,45625,,0500K24,240601787#,001,00.50-1219.0-COIL.,00.50-1219.0-COIL.,1,2,2,10830,1,
1,45626,0343J24,0500K24,240601787#,001,00.50-1219.0-COIL.,00.50-0078.0-COIL.,22,1,22,7622.78,1,0225K24
1,45626,0329K24,0500K24,240601787#,001,00.50-1219.0-COIL.,00.50-0119.0-COIL.,6,1,6,3171.72,1,0016L24
2,45625,,0499K24,241003529#,001,00.50-1219.0-COIL.,00.50-1219.0-0020.9,75000,1,75000,7500,1,
2,45625,,0499K24,241003529#,001,00.50-1219.0-COIL.,00.50-1219.0-COIL.,1,1,1,3300,1,
2,45625,,0499K24,241003529#,001,00.50-1219.0-0020.9,00.50-1219.0-COIL.,1,1,1,7500,1,
1,45625,0194I24,0499K24,241003529#,001,00.50-1219.0-COIL.,00.50-0320.0-COIL.,3,1,3,2598.84,1,0325J24
1,45625,0329K24,0499K24,241003529#,001,00.50-1219.0-COIL.,00.50-0119.0-COIL.,2,1,2,644.3,1,0016L24
1,45626,0343J24,0499K24,241003529#,001,00.50-1219.0-COIL.,00.50-0078.0-COIL.,11,2,22,5278.9,1,0225K24
1,45626,0329K24,0499K24,241003529#,001,00.50-1219.0-COIL.,00.50-0119.0-COIL.,3,2,6,2196.48,1,0016L24
2,45626,0331K24,0519K24,241104057#,076,02.00-1219.0-COIL.,02.00-1219.0-3050.0,100,1,100,5873.27,1,0001L24
2,45626,0332K24,0519K24,241104057#,076,02.00-1219.0-COIL.,02.00-1219.0-3050.0,78,1,78,4581.15,1,0013L24
2,45626,STOCK,0519K24,241104057#,076,02.00-1219.0-COIL.,02.00-1219.0-2438.0,8,1,8,375.58,1,
2,45626,0171J24,0028K24,241003234#,015,06.00-1200.0-COIL.,06.00-1200.0-2400.0,165,1,165,22520,1,0239K24
2,45626,0332K24,0520K24,241104058#,076,02.00-1219.0-COIL.,02.00-1219.0-3050.0,100,1,100,5837,1,0013L24
2,45626,STOCK,0520K24,241104058#,076,02.00-1219.0-COIL.,02.00-1219.0-2438.0,3,1,3,139.98,1,
2,45626,STOCK,0520K24,241104058#,076,02.00-1219.0-COIL.,02.00-1219.0-COIL.,1,1,1,5573.02,1,
2,45626,0333K24,0526K24,241104026#,001,00.60-1219.0-COIL.,00.60-1219.0-3050.0,200,1,200,3502,1,0002L24
2,45626,STOCK,0526K24,241104026#,001,00.60-1219.0-COIL.,00.60-1219.0-2438.0,3,1,3,42,1,
2,45626,STOCK,0526K24,241104026#,001,00.60-1219.0-COIL.,00.60-1219.0-COIL.,1,1,1,5576,1,
1,45626,0354K24,0527K24,241013655,001,00.60-0882.0-COIL.,00.60-0601.0-COIL.,1,2,2,3223.05,2,0003L24
1,45626,0354K24,0527K24,241013655,001,00.60-0882.0-COIL.,00.60-0132.0-COIL.,2,2,4,1415.78,2,0003L24
1,45601,0001L24,0619J24,241003457#,076,04.00-1219.0-COIL.,04.00-0076.0-COIL.,1,2,2,669.6,1,0004L24
1,45601,0006K24,0619J24,241003457#,076,04.00-1219.0-COIL.,04.00-0085.0-COIL.,1,2,2,748.89,1,0005K24
1,45601,0001L24,0619J24,241003457#,076,04.00-1219.0-COIL.,04.00-0087.0-COIL.,1,2,2,766.51,1,0004L24
1,45601,0006K24,0619J24,241003457#,076,04.00-1219.0-COIL.,04.00-0076.0-COIL.,7,2,14,4687.2,1,0005K24
1,45601,0006K24,0619J24,241003457#,076,04.00-1219.0-COIL.,04.00-0087.0-COIL.,5,2,10,3832.55,1,0005K24
1,45601,0006K24,0623J24,241002916#,076,04.00-1219.0-COIL.,04.00-0076.0-COIL.,5,2,10,3397.85,1,0005K24
1,45601,0001L24,0623J24,241002916#,076,04.00-1219.0-COIL.,04.00-0085.0-COIL.,1,2,2,760.05,1,0004L24
1,45601,0006K24,0623J24,241002916#,076,04.00-1219.0-COIL.,04.00-0087.0-COIL.,6,2,12,4667.58,1,0005K24
1,45601,0006K24,0623J24,241002916#,076,04.00-1219.0-COIL.,04.00-0076.0-COIL.,1,2,2,679.57,1,0005K24
1,45601,0006K24,0623J24,241002916#,076,04.00-1219.0-COIL.,04.00-0076.0-COIL.,2,2,4,1359.14,1,0005K24
1,45603,0001L24,0020K24,241002917#,076,04.00-1219.0-COIL.,04.00-0076.0-COIL.,1,2,2,692.67,1,0004L24
1,45603,0006K24,0020K24,241002917#,076,04.00-1219.0-COIL.,04.00-0087.0-COIL.,3,2,6,2378.76,1,0005K24
1,45603,0006K24,0020K24,241002917#,076,04.00-1219.0-COIL.,04.00-0087.0-COIL.,10,2,20,7929.2,1,0005K24
1,45610,0001L24,0275K24,241003615#,076,04.00-1219.0-COIL.,04.00-0076.0-COIL.,3,2,6,1683.36,1,0004L24
1,45610,0006K24,0275K24,241003615#,076,04.00-1219.0-COIL.,04.00-0078.0-COIL.,3,2,6,1727.64,1,0005K24
1,45610,0006K24,0275K24,241003615#,076,04.00-1219.0-COIL.,04.00-0087.0-COIL.,5,2,10,3211.65,1,0005K24
1,45610,0001H22,0275K24,241003615#,076,04.00-1219.0-COIL.,04.00-0088.0-COIL.,1,2,2,649.71,1,
1,45610,0006K24,0275K24,241003615#,076,04.00-1219.0-COIL.,04.00-0076.0-COIL.,3,2,6,1683.36,1,0005K24
1,45615,0001L24,0328K24,241103886#,076,04.00-1219.0-COIL.,04.00-0076.0-COIL.,1,2,2,751.27,1,0004L24
1,45615,0001L24,0328K24,241103886#,076,04.00-1219.0-COIL.,04.00-0087.0-COIL.,3,2,6,2580.03,1,0004L24
1,45615,0006K24,0328K24,241103886#,076,04.00-1219.0-COIL.,04.00-0088.0-COIL.,1,2,2,869.89,1,0005K24
